"business_id","Score","date","type"
809,"84","20120614","routine"
809,"94","20120118","routine"
811,"96","20140521","routine"
811,"90","20130610","routine"
811,"96","20120611","routine"
811,"100","20111014","routine"
816,"87","20131209","routine"
816,"94","20130326","routine"
816,"94","20120730","routine"
816,"78","20120320","routine"
816,"93","20110907","routine"
824,"78","20140211","routine"
824,"87","20130521","routine"
824,"87","20121024","routine"
824,"93","20120418","routine"
824,"100","20111003","routine"
826,"96","20140605","routine"
826,"92","20130607","routine"
826,"96","20120621","routine"
827,"92","20131218","routine"
827,"74","20130221","routine"
827,"98","20121016","routine"
827,"94","20120307","routine"
830,"87","20140620","routine"
830,"94","20131220","routine"
830,"92","20130401","routine"
830,"96","20120709","routine"
830,"94","20120111","routine"
835,"71","20131114","routine"
835,"83","20130108","routine"
835,"71","20120215","routine"
840,"85","20140604","routine"
840,"72","20131030","routine"
840,"79","20130102","routine"
840,"85","20120419","routine"
840,"73","20111028","routine"
842,"85","20140502","routine"
842,"81","20130508","routine"
842,"94","20120613","routine"
842,"90","20111122","routine"
843,"74","20140507","routine"
843,"66","20121218","routine"
843,"92","20111209","routine"
845,"92","20130522","routine"
845,"100","20121004","routine"
845,"92","20120126","routine"
847,"88","20130412","routine"
847,"92","20120910","routine"
847,"91","20111103","routine"
850,"90","20140509","routine"
850,"80","20120928","routine"
850,"92","20120120","routine"
852,"66","20140410","routine"
852,"82","20130716","routine"
852,"73","20121017","routine"
852,"76","20120629","routine"
852,"67","20120321","routine"
852,"78","20111012","routine"
854,"84","20140205","routine"
854,"69","20130228","routine"
854,"56","20120316","routine"
854,"67","20111005","routine"
856,"96","20140729","routine"
856,"94","20140109","routine"
856,"94","20130604","routine"
856,"94","20120705","routine"
856,"91","20111207","routine"
860,"94","20140516","routine"
860,"92","20130822","routine"
860,"88","20121126","routine"
860,"90","20120426","routine"
860,"90","20111025","routine"
865,"96","20130409","routine"
865,"96","20120620","routine"
865,"100","20110909","routine"
870,"94","20140311","routine"
870,"82","20121102","routine"
870,"82","20120214","routine"
873,"100","20140225","routine"
873,"100","20130129","routine"
873,"100","20120613","routine"
873,"98","20110908","routine"
874,"96","20140425","routine"
874,"90","20131119","routine"
874,"86","20130509","routine"
874,"92","20121004","routine"
874,"98","20120125","routine"
876,"94","20140218","routine"
876,"88","20130615","routine"
876,"84","20121126","routine"
876,"100","20120215","routine"
880,"73","20140812","routine"
880,"82","20130114","routine"
880,"86","20120217","routine"
884,"92","20131113","routine"
884,"90","20130115","routine"
884,"94","20120706","routine"
884,"90","20111104","routine"
886,"100","20140225","routine"
886,"86","20121116","routine"
886,"92","20120208","routine"
891,"79","20130228","routine"
891,"83","20120726","routine"
892,"89","20140514","routine"
892,"93","20130816","routine"
892,"100","20130214","routine"
892,"100","20120620","routine"
892,"100","20111129","routine"
902,"96","20140313","routine"
902,"94","20130604","routine"
902,"98","20120920","routine"
902,"94","20110929","routine"
903,"75","20140221","routine"
903,"62","20130711","routine"
903,"90","20120601","routine"
905,"93","20140825","routine"
905,"100","20140312","routine"
905,"100","20130724","routine"
905,"100","20120926","routine"
905,"100","20120308","routine"
910,"84","20140402","routine"
910,"85","20130726","routine"
910,"94","20120323","routine"
910,"96","20110907","routine"
911,"89","20140227","routine"
911,"100","20130313","routine"
911,"100","20120320","routine"
913,"80","20140313","routine"
913,"100","20130319","routine"
913,"100","20120913","routine"
913,"100","20120222","routine"
917,"86","20140430","routine"
917,"89","20131002","routine"
917,"94","20130116","routine"
917,"96","20120608","routine"
917,"92","20111007","routine"
919,"92","20140311","routine"
919,"96","20130829","routine"
919,"87","20130425","routine"
919,"90","20120919","routine"
919,"94","20120425","routine"
920,"90","20140311","routine"
920,"90","20130829","routine"
920,"88","20130425","routine"
920,"100","20120919","routine"
920,"94","20120425","routine"
921,"89","20140311","routine"
921,"96","20130829","routine"
921,"85","20130425","routine"
921,"90","20120919","routine"
921,"94","20120425","routine"
929,"92","20140603","routine"
929,"86","20130604","routine"
929,"96","20120419","routine"
929,"93","20110927","routine"
935,"91","20140423","routine"
935,"91","20130917","routine"
935,"96","20121128","routine"
935,"61","20120328","routine"
935,"78","20111110","routine"
941,"100","20140422","routine"
941,"80","20130806","routine"
941,"96","20121025","routine"
941,"90","20120214","routine"
943,"84","20140514","routine"
943,"88","20140131","routine"
943,"90","20121126","routine"
943,"82","20120525","routine"
949,"96","20140612","routine"
949,"100","20140211","routine"
949,"92","20130228","routine"
949,"92","20120815","routine"
949,"86","20120307","routine"
950,"98","20140424","routine"
950,"96","20130422","routine"
950,"94","20121016","routine"
950,"90","20120403","routine"
950,"92","20111025","routine"
951,"100","20140519","routine"
951,"96","20140129","routine"
951,"84","20130801","routine"
951,"94","20130201","routine"
951,"98","20120706","routine"
951,"94","20120104","routine"
952,"91","20140623","routine"
952,"85","20131216","routine"
952,"86","20130416","routine"
952,"94","20120731","routine"
952,"83","20120117","routine"
961,"85","20140529","routine"
961,"92","20140106","routine"
961,"93","20130628","routine"
961,"94","20130129","routine"
961,"90","20120503","routine"
966,"84","20140508","routine"
966,"81","20131001","routine"
966,"63","20121204","routine"
966,"88","20110913","routine"
968,"94","20140407","routine"
968,"85","20131008","routine"
968,"94","20130409","routine"
968,"94","20120828","routine"
968,"96","20120307","routine"
968,"92","20110908","routine"
969,"77","20140423","routine"
969,"72","20131007","routine"
969,"82","20121024","routine"
969,"82","20120409","routine"
969,"88","20111021","routine"
972,"76","20140728","routine"
972,"81","20140212","routine"
972,"91","20130718","routine"
972,"87","20130116","routine"
972,"94","20120612","routine"
972,"90","20111201","routine"
977,"94","20140715","routine"
977,"88","20140227","routine"
977,"85","20130822","routine"
977,"91","20130313","routine"
977,"94","20120809","routine"
977,"92","20120215","routine"
983,"90","20140818","routine"
983,"87","20140122","routine"
983,"88","20130625","routine"
983,"88","20120821","routine"
983,"78","20120327","routine"
984,"90","20140430","routine"
984,"92","20131024","routine"
984,"83","20130114","routine"
984,"86","20120510","routine"
984,"88","20111115","routine"
985,"81","20140505","routine"
985,"74","20131024","routine"
985,"66","20120821","routine"
993,"100","20140313","routine"
993,"100","20130529","routine"
993,"100","20121010","routine"
993,"88","20111107","routine"
994,"98","20140520","routine"
994,"98","20131119","routine"
994,"91","20130627","routine"
994,"92","20121211","routine"
994,"98","20120621","routine"
994,"98","20111121","routine"
995,"92","20140304","routine"
995,"94","20130821","routine"
995,"98","20130204","routine"
995,"69","20120813","routine"
995,"86","20120124","routine"
999,"98","20140205","routine"
999,"98","20130802","routine"
999,"92","20130124","routine"
999,"92","20120925","routine"
999,"90","20120313","routine"
999,"90","20110921","routine"
1000,"77","20140415","routine"
1000,"74","20130916","routine"
1000,"57","20130424","routine"
1000,"81","20120917","routine"
1000,"88","20111202","routine"
1002,"94","20140402","routine"
1002,"82","20130827","routine"
1002,"83","20121207","routine"
1002,"88","20120322","routine"
1002,"86","20111028","routine"
1003,"94","20140512","routine"
1003,"96","20131002","routine"
1003,"84","20130430","routine"
1003,"100","20120502","routine"
1003,"93","20111012","routine"
1005,"85","20140303","routine"
1005,"86","20130725","routine"
1005,"88","20130408","routine"
1005,"77","20120328","routine"
1005,"69","20110906","routine"
1008,"98","20140414","routine"
1008,"98","20131011","routine"
1008,"96","20130416","routine"
1008,"86","20121023","routine"
1008,"93","20120416","routine"
1008,"91","20111114","routine"
1018,"100","20140325","routine"
1018,"100","20130926","routine"
1018,"98","20130320","routine"
1018,"85","20120917","routine"
1018,"96","20120322","routine"
1018,"93","20111017","routine"
1021,"94","20140811","routine"
1021,"89","20140128","routine"
1021,"94","20130612","routine"
1021,"93","20121108","routine"
1021,"84","20120328","routine"
1021,"93","20111013","routine"
1022,"83","20140519","routine"
1022,"79","20140113","routine"
1022,"60","20130626","routine"
1022,"84","20120821","routine"
1022,"81","20120118","routine"
1026,"94","20140307","routine"
1026,"92","20130220","routine"
1026,"92","20111215","routine"
1027,"90","20140304","routine"
1027,"94","20130122","routine"
1027,"90","20120306","routine"
1031,"93","20140617","routine"
1031,"96","20140129","routine"
1031,"89","20130826","routine"
1031,"93","20130304","routine"
1031,"88","20120724","routine"
1031,"90","20120130","routine"
1036,"74","20140411","routine"
1036,"88","20131107","routine"
1036,"76","20130312","routine"
1036,"94","20120209","routine"
1038,"94","20130620","routine"
1038,"84","20121108","routine"
1038,"96","20111208","routine"
1040,"98","20140303","routine"
1040,"94","20121227","routine"
1040,"98","20111213","routine"
1042,"94","20140304","routine"
1042,"90","20130301","routine"
1042,"84","20120607","routine"
1042,"90","20111209","routine"
1043,"96","20140512","routine"
1043,"98","20131226","routine"
1043,"96","20130213","routine"
1043,"93","20120806","routine"
1043,"90","20120313","routine"
1047,"94","20140501","routine"
1047,"92","20130605","routine"
1047,"90","20120810","routine"
1047,"81","20111220","routine"
1047,"79","20110913","routine"
1048,"96","20140603","routine"
1048,"88","20130626","routine"
1048,"94","20121214","routine"
1048,"94","20120626","routine"
1048,"87","20111114","routine"
1060,"96","20140603","routine"
1060,"94","20140305","routine"
1060,"98","20130103","routine"
1060,"86","20120306","routine"
1065,"89","20140716","routine"
1065,"94","20131112","routine"
1065,"91","20130103","routine"
1065,"90","20120529","routine"
1074,"100","20140225","routine"
1074,"100","20130904","routine"
1074,"93","20130314","routine"
1074,"90","20120821","routine"
1074,"89","20120302","routine"
1074,"94","20110927","routine"
1075,"94","20140310","routine"
1075,"78","20130905","routine"
1075,"92","20130312","routine"
1075,"89","20120731","routine"
1075,"87","20120109","routine"
1081,"100","20140417","routine"
1081,"100","20131021","routine"
1081,"98","20130425","routine"
1081,"94","20121030","routine"
1081,"98","20120427","routine"
1081,"90","20111129","routine"
1085,"100","20140303","routine"
1085,"92","20130412","routine"
1085,"94","20121002","routine"
1085,"100","20120410","routine"
1090,"98","20131217","routine"
1090,"90","20120823","routine"
1090,"96","20120120","routine"
1091,"90","20140416","routine"
1091,"87","20130815","routine"
